鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),使用分區或編定,非都市土地使用分區,非都市土地使用地,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),交易標的橫坐標,交易標的縱坐標
大同區,房地(土地+建物)+車位,臺北市大同區延平北路一段1~50號,21.01,商,,,10108,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010606,227.15,3,2,2,有,有,35500000,174004,坡道平面,36.35,2300000,301709,2771477
大同區,房地(土地+建物)+車位,臺北市大同區延平北路一段1~50號,23.41,商,,,10108,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010606,248.23,4,2,1,有,有,42730000,189400,坡道平面,36.35,2600000,301710,2771476
大同區,房地(土地+建物),臺北市大同區延平北路一段1~50號,10.77,商,,,10108,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010606,108.85,2,1,1,有,有,17390000,159759,,0,0,301693,2771493
大同區,房地(土地+建物)+車位,臺北市大同區延平北路一段1~50號,21.01,商,,,10108,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010606,227.16,4,2,2,有,有,34450000,166396,坡道平面,36.35,2700000,301706,2771481
大同區,房地(土地+建物)+車位,臺北市大同區延平北路一段1~50號,20.88,商,,,10108,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010606,227.14,3,2,2,有,有,39750000,194717,坡道平面,36.35,2600000,301705,2771482
大同區,房地(土地+建物)+車位,臺北市大同區延平北路一段1~50號,20.88,商,,,10108,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010606,227.15,4,2,2,有,有,39750000,194706,坡道平面,36.35,2600000,301688,2771498
大同區,房地(土地+建物)+車位,臺北市大同區延平北路一段1~50號,21.01,商,,,10108,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010606,228.23,4,2,2,有,有,38360000,187930,坡道平面,36.35,2300000,301685,2771501
大同區,房地(土地+建物)+車位,臺北市大同區延平北路一段1~50號,21.01,商,,,10108,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010606,228.95,4,2,2,有,有,39400000,191589,坡道平面,36.35,2500000,301683,2771504
中正區,房地(土地+建物),臺北市中正區漢口街一段101~150號,4.88,商,,,10107,土地2建物1車位0,四層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,,42.38,1,1,1,有,有,5600000,132128,,0,0,301573,2770846
大同區,房地(土地+建物),臺北市大同區華亭街1~50號,3.56,商,,,10107,土地1建物1車位0,九層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,991101,34.7,1,1,1,有,有,5970000,172046,,0,0,301766,2771793
萬華區,房地(土地+建物),臺北市萬華區西昌街151~200號,13.54,商,,,10106,土地1建物1車位0,二層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,761229,98.95,3,2,2,有,無,9000000,90952,,0,0,300549,2770200
中山區,土地,吉林段五小段101~150地號,3.35,住,,,10108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1600000,477612,,0,0,303436,2771733
中山區,房地(土地+建物),臺北市中山區中原街1~50號,23.24,其他,,,10108,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700708,126.42,3,2,1,有,有,20050000,158603,,0,0,303333,2772189
中山區,房地(土地+建物),臺北市中山區大直街46巷1~50號,47.5,住,,,10107,土地1建物2車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,580520,119.86,2,1,1,無,無,20500000,171033,,0,0,305036,2774964
中山區,房地(土地+建物),臺北市中山區復興北路151~200號,16.19,住,,,10107,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,750609,79.85,2,2,1,有,無,16600000,207893,,0,0,304799,2772042
中山區,房地(土地+建物),臺北市中山區天祥路47巷1~50號,41,住,,,10107,土地1建物1車位0,三層，陽台,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620126,117.28,2,2,2,有,無,14500000,123636,,0,0,302620,2772741
內湖區,房地(土地+建物),臺北市內湖區康樂街136巷3弄1~50號,6.81,商,,,10108,土地1建物1車位0,二層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,850705,43.46,0,0,0,無,有,4500000,103532,,0,0,312444,2773942
中山區,房地(土地+建物),臺北市中山區林森北路501~550號,3.56,商,,,10107,土地1建物1車位0,二層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,940826,38.56,2,1,1,有,有,7000000,181521,,0,0,303012,2772927
中山區,房地(土地+建物),臺北市中山區林森北路259巷1~50號,6.07,商,,,10108,土地1建物1車位0,十六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850718,114.89,1,1,1,有,有,11200000,97483,,0,0,303160,2771912
南港區,房地(土地+建物)+車位,臺北市南港區玉成街51~100號,37.5,商,,,10107,土地1建物1車位2,十三層,17,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,931216,346.63,4,2,3,有,有,69500000,200503,坡道平面,0,5000000,308740,2771186
信義區,房地(土地+建物),臺北市信義區忠孝東路五段751~800號,7.4,其他,,,10107,土地3建物1車位0,四層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,960103,41.78,1,1,1,有,有,9250000,221399,,0,0,308758,2770731
松山區,房地(土地+建物),臺北市松山區八德路三段106巷1~50號,8.84,住,,,10108,土地2建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850517,37.88,1,0,1,有,有,7300000,192724,,0,0,305892,2771189
信義區,房地(土地+建物),臺北市信義區基隆路二段39巷1~50號,21,住,,,10108,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790522,98.75,3,2,1,有,無,17200000,174177,,0,0,306430,2769305
松山區,房地(土地+建物),臺北市松山區民生東路五段36巷8弄51~100號,105.75,其他,,,10106,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,580201,127.82,2,1,1,有,無,33000000,258176,,0,0,306567,2772208
信義區,房地(土地+建物),臺北市信義區松隆路101~150號,7.72,其他,,,10107,土地1建物1車位0,九層，十層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,850925,62.52,2,1,2,有,有,11340000,181368,,0,0,307720,2771090
松山區,房地(土地+建物),臺北市松山區健康路151~200號,23.36,住,,,10108,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,811028,129.34,3,2,2,有,有,23250000,179759,,0,0,306715,2771913
松山區,房地(土地+建物),臺北市松山區健康路185巷1~50號,23.3,住,,,10108,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,810309,112.88,2,2,2,有,有,20350000,180281,,0,0,306600,2771985
南港區,房地(土地+建物),臺北市南港區福德街310巷66弄1~50號,27.5,住,,,10108,土地1建物1車位0,平台，一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640225,78.63,3,1,1,有,無,9600000,122091,,0,0,309272,2770487
松山區,房地(土地+建物),臺北市松山區健康路15巷51~100號,26.53,住,,,10108,土地3建物2車位0,三層,13,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,900320,120.53,2,2,1,有,有,22220000,184360,,0,0,306003,2771963
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷36弄101~150號,52.05,住,,,10108,土地1建物1車位2,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991202,283.51,3,2,2,有,有,42400000,149552,坡道平面,0,0,312012,2772845
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路235巷51~100號,24.05,住,,,10108,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990409,124.43,2,1,1,有,有,20800000,167167,坡道平面,33.67,0,312151,2772782
松山區,房地(土地+建物),臺北市松山區寶清街101巷1~50號,24.96,住,,,10107,土地2建物1車位0,三層,5,其他,住家用,鋼筋混凝土造,981029,78.74,1,1,1,無,有,13700000,173995,,0,0,307382,2771741
信義區,房地(土地+建物),臺北市松山區松山路551~600號,32.25,住,,,10108,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,79.9,4,0,4,有,無,13660000,170964,,0,0,308337,2770000
信義區,房地(土地+建物)+車位,臺北市信義區吳興街284巷1~50號,30.12,住,,,10108,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,900907,126.14,3,2,2,有,有,24880000,197248,坡道平面,32.29,0,306923,2768783
中山區,房地(土地+建物),臺北市中山區吉林路351~400號,24.5,住,,,10108,土地3建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630723,65.22,3,1,1,有,無,12000000,183993,,0,0,303484,2773121
內湖區,房地(土地+建物),臺北市內湖區星雲街138巷1~50號,42.04,住,,,10108,土地1建物1車位0,八層,12,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,880602,162.03,3,2,2,有,有,18700000,115407,,0,0,310013,2774689
中山區,房地(土地+建物),臺北市中山區中山北路一段53巷1~50號,7.49,商,,,10108,土地1建物1車位0,四層,10,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971030,44.32,1,0,1,有,有,8400000,189545,,0,0,302841,2771266
內湖區,房地(土地+建物),臺北市內湖區新明路351~400號,2.34,工,,,10107,土地1建物1車位0,,,其他,,,,27.57,0,0,0,無,有,1800000,65288,,0,0,308852,2772048
中山區,房地(土地+建物),臺北市中山區新生北路三段1~50號,6.57,住,,,10107,土地2建物2車位0,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,670301,51.73,1,1,1,有,有,5450000,105351,,0,0,303293,2773135
中山區,房地(土地+建物),臺北市中山區南京東路二段101~150號,3.18,其他,,,10107,土地3建物1車位0,十三層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,990917,48.58,1,0,1,有,有,12130000,249671,,0,0,303695,2771595
中山區,房地(土地+建物),臺北市中山區新生北路二段51~100號,3.92,住,,,10107,土地0建物1車位0,六層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,970925,33.55,1,1,1,有,有,6000000,178813,,0,0,303189,2772232
中山區,房地(土地+建物),臺北市中山區松江路151~200號,4.29,商,,,10108,土地1建物1車位0,七層,14,辦公商業大樓,商業用,鋼筋混凝土造,660902,42.51,0,0,0,無,有,9100000,214063,,0,0,303744,2771877
中山區,房地(土地+建物),臺北市中山區松江路151~200號,8.77,商,,,10108,土地1建物1車位0,七層,14,辦公商業大樓,商業用,鋼筋混凝土造,660902,86.45,0,0,0,無,有,18400000,212842,,0,0,303738,2771883
內湖區,房地(土地+建物)+車位,臺北市內湖區康樂街201~250號,55.54,住,,,10107,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001208,146.06,2,2,1,有,有,20500000,140350,坡道平面,40,0,312770,2774375
中山區,房地(土地+建物),臺北市中山區復興北路401~450號,9.23,住,,,10108,土地2建物1車位0,四層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,971015,50.7,1,1,1,有,有,10540000,207897,,0,0,304870,2772977
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段201~250號,62.29,住,,,10108,土地2建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001114,245.68,4,2,2,有,有,40600000,165254,坡道平面,33.57,0,310522,2773363
中山區,房地(土地+建物),臺北市中山區南京東路三段89巷1~50號,48.25,住,,,10107,土地3建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,590129,145.23,6,0,1,有,無,25100000,172829,,0,0,304359,2771699
中山區,房地(土地+建物),臺北市中山區南京東路三段89巷1~50號,48.25,住,,,10107,土地3建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,590129,145.23,6,0,1,有,無,25100000,172829,,0,0,304367,2771691
萬華區,房地(土地+建物),臺北市萬華區德昌街261巷1~50號,31.6,住,,,10108,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,690829,109.56,2,1,1,有,無,12000000,109529,,0,0,299707,2768353
萬華區,房地(土地+建物)+車位,臺北市萬華區漢口街二段51~100號,4.26,商,,,9810,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010530,75.25,1,1,1,有,有,10280000,153384,升降機械,18.66,1600000,301110,2770952
萬華區,房地(土地+建物),臺北市萬華區成都路51~100號,2.31,住,,,10108,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,870717,26.15,1,0,1,有,有,3500000,133854,,0,0,300879,2770639
萬華區,房地(土地+建物),臺北市萬華區西園路二段52巷14弄1~50號,17.25,住,,,10108,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,56.57,2,1,1,有,無,5660000,100053,,0,0,300094,2769353
萬華區,房地(土地+建物),臺北市萬華區西寧南路1~50號,3.62,商,,,10107,土地1建物1車位0,六層,11,套房(1房1廳1衛),商業用,鋼筋混凝土造,710621,35.97,0,0,1,無,有,3600000,100074,,0,0,301225,2771213
大同區,房地(土地+建物),臺北市大同區民權西路201~250號,7.52,商,,,10007,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,771108,75.43,2,1,1,有,有,10300000,136547,,0,0,301760,2772808
萬華區,房地(土地+建物),臺北市萬華區西園路二段261巷12弄1~50號,24.25,住,,,10107,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,601114,71.3,0,0,0,無,無,8800000,123422,,0,0,299711,2768627
萬華區,房地(土地+建物),臺北市萬華區漢口街二段51~100號,5.33,商,,,10108,土地1建物5車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010530,69.68,1,1,1,有,有,9630000,138195,,0,0,301109,2770953
大同區,土地,迪化段三小段251~300地號,14,其他,,,10108,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,260000,18571,,0,0,301391,2771958
萬華區,房地(土地+建物),臺北市萬華區開封街二段1~50號,13.56,商,,,10108,土地1建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800128,124.2,0,0,0,無,有,14000000,112718,,0,0,301279,2770976
萬華區,房地(土地+建物),臺北市萬華區武成街125巷1~50號,19.75,住,,,10107,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,72.35,3,1,1,有,無,8180000,113062,,0,0,299814,2768033
文山區,房地(土地+建物)+車位,臺北市文山區秀明路二段163巷1~50號,37.17,住,,,10107,土地1建物1車位1,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,951127,135.15,3,2,2,有,有,19800000,146503,坡道機械,10.26,0,308289,2764864
中正區,房地(土地+建物),臺北市中正區重慶南路三段146巷1~50號,12.71,住,,,10107,土地5建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,981021,49.57,1,1,1,有,無,7100000,143245,,0,0,302100,2768507
文山區,房地(土地+建物),臺北市文山區景興路114巷1~50號,33.5,住,,,10107,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,571130,105.95,3,2,1,有,無,14850000,140160,,0,0,304935,2765209
文山區,房地(土地+建物),臺北市文山區興隆路三段201~250號,26.08,住,,,10107,土地2建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711019,88.06,2,2,1,有,無,9680000,109919,,0,0,306512,2765144
文山區,房地(土地+建物),臺北市文山區秀明路一段19巷3弄1~50號,39.57,住,,,10107,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700602,102.74,6,1,2,有,無,11680000,113685,,0,0,306890,2764726
文山區,房地(土地+建物),臺北市文山區辛亥路五段124巷1~50號,35.05,住,,,10107,土地3建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740213,119.15,3,2,2,有,無,10600000,88962,,0,0,305682,2765593
北投區,房地(土地+建物)+車位,臺北市北投區大度路三段270巷51~100號,38.11,其他,,,10106,土地1建物1車位1,四層,19,其他,見其他登記事項,鋼筋混凝土造,1010217,231.57,4,2,2,有,無,25800000,111410,坡道平面,0,1600000,297103,2779728
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段151~200號,19.19,住,,,10107,土地1建物1車位1,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000113,158.12,3,2,2,有,有,27400000,173287,坡道平面,0,0,304080,2766305
中正區,房地(土地+建物),臺北市中正區廈門街81巷1~50號,8.09,商,,,10107,土地6建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860828,69.94,1,1,1,有,有,8380000,119812,,0,0,302238,2768562
文山區,房地(土地+建物)+車位,臺北市文山區汀州路四段201~250號,32.09,住,,,10107,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991105,166.27,3,2,2,有,有,27500000,165391,坡道平面,0,0,304094,2766192
